payment_id,user_id,trial_started_at,trial_started_flag,trial_converted_to_paid,payment_date,payment_amount,subscription_plan,payment_status
1061,3659,2026-01-20 17:37:49,1,0,,35.99,quarterly,failed
1062,3666,2026-01-24 03:50:06,1,0,,94.99,yearly,failed
1063,3672,2026-01-17 05:50:11,1,0,,14.99,monthly,failed
1064,3677,2026-01-22 08:31:29,1,0,,14.99,monthly,failed
1065,3678,2026-01-28 12:51:03,1,0,,14.99,monthly,failed
1066,3680,2026-01-28 21:15:15,1,0,,94.99,yearly,failed
1067,3681,2026-01-27 13:27:56,1,1,2026-02-03 22:27:56,14.99,monthly,paid
1068,3685,2026-02-01 10:01:22,1,1,2026-02-07 03:01:22,14.99,monthly,paid
1069,3687,2026-01-18 15:04:03,1,0,,14.99,monthly,failed
1070,3690,2026-01-19 03:17:05,1,0,,35.99,quarterly,failed
1071,3691,2026-01-23 18:53:48,1,1,2026-02-02 04:53:48,35.99,quarterly,paid
1072,3692,2026-01-25 21:40:07,1,1,2026-02-01 10:40:07,14.99,monthly,paid
1073,3705,2026-01-31 11:20:46,1,0,,94.99,yearly,failed
1074,3711,2026-01-21 16:52:39,1,0,,14.99,monthly,failed
1075,3712,2026-02-02 00:31:19,1,0,,14.99,monthly,failed
1076,3713,2026-01-29 16:15:26,1,0,,14.99,monthly,failed
1077,3716,2026-01-20 20:03:07,1,1,2026-01-27 09:03:07,94.99,yearly,paid
1078,3718,2026-01-21 04:10:36,1,1,2026-01-28 17:10:36,94.99,yearly,paid
1079,3719,2026-01-26 17:20:44,1,0,,35.99,quarterly,failed
1080,3720,2026-01-21 10:15:05,1,1,2026-01-26 12:15:05,14.99,monthly,paid
1081,3728,2026-01-25 19:55:24,1,0,,14.99,monthly,failed
1082,3732,2026-01-30 17:52:04,1,1,2026-02-08 02:52:04,14.99,monthly,paid
1083,3734,2026-01-31 03:38:12,1,0,,14.99,monthly,failed
1084,3735,2026-01-21 19:33:12,1,0,,14.99,monthly,failed
1085,3739,2026-01-28 02:36:33,1,0,,14.99,monthly,failed
1086,3740,2026-01-31 01:47:51,1,0,,14.99,monthly,failed
1087,3742,2026-01-20 21:42:23,1,1,2026-01-27 23:42:23,14.99,monthly,paid
1088,3744,2026-01-24 06:26:31,1,0,,14.99,monthly,failed
1089,3748,2026-02-01 21:53:56,1,0,,14.99,monthly,failed
1090,3753,2026-01-31 15:54:23,1,0,,35.99,quarterly,failed
1091,3757,2026-01-27 18:51:16,1,0,,35.99,quarterly,failed
1092,3758,2026-01-25 21:17:29,1,0,,14.99,monthly,failed
1093,3759,2026-01-16 09:52:42,1,0,,14.99,monthly,failed
1094,3763,2026-01-26 02:53:08,1,1,2026-02-08 18:53:08,35.99,quarterly,paid
1095,3764,2026-01-27 08:45:41,1,0,,35.99,quarterly,failed
1096,3768,2026-01-28 18:39:47,1,1,2026-02-04 04:39:47,14.99,monthly,paid
1097,3769,2026-01-30 13:33:29,1,0,,14.99,monthly,failed
1098,3772,2026-01-22 02:54:58,1,0,,35.99,quarterly,failed
1099,3773,2026-01-24 08:14:16,1,0,,14.99,monthly,failed
1100,3778,2026-01-29 18:00:45,1,0,,35.99,quarterly,failed
1101,3781,2026-01-16 03:58:57,1,1,2026-01-30 01:58:57,14.99,monthly,paid
1102,3784,2026-01-28 08:48:40,1,1,2026-02-06 21:48:40,35.99,quarterly,paid
1103,3786,2026-01-24 12:01:27,1,0,,35.99,quarterly,failed
1104,3787,2026-01-18 12:09:14,1,1,2026-01-24 12:09:14,94.99,yearly,paid
1105,3789,2026-01-31 20:14:42,1,0,,14.99,monthly,failed
1106,3790,2026-01-21 15:04:31,1,0,,14.99,monthly,failed
1107,3797,2026-01-27 10:23:39,1,0,,35.99,quarterly,failed
1108,3798,2026-01-17 05:29:53,1,1,2026-01-23 19:29:53,35.99,quarterly,paid
1109,3804,2026-01-15 18:51:47,1,0,,35.99,quarterly,failed
1110,3806,2026-01-31 03:18:25,1,1,2026-02-11 14:18:25,94.99,yearly,paid
1111,3808,2026-01-18 14:24:07,1,0,,14.99,monthly,failed
1112,3818,2026-01-29 05:31:22,1,0,,14.99,monthly,failed
1113,3820,2026-01-31 00:21:55,1,1,2026-02-05 22:21:55,14.99,monthly,paid
1114,3822,2026-01-15 15:29:41,1,1,2026-01-21 03:29:41,94.99,yearly,paid
1115,3827,2026-01-22 02:33:07,1,0,,94.99,yearly,failed
1116,3828,2026-01-25 07:11:36,1,1,2026-02-05 07:11:36,35.99,quarterly,paid
1117,3831,2026-01-31 06:07:44,1,0,,14.99,monthly,failed
1118,3838,2026-01-27 02:33:58,1,0,,14.99,monthly,failed
1119,3839,2026-01-31 11:33:00,1,0,,35.99,quarterly,failed
1120,3841,2026-01-29 20:27:55,1,0,,14.99,monthly,failed
1121,3846,2026-01-23 18:42:39,1,0,,14.99,monthly,failed
1122,3847,2026-01-28 21:49:24,1,1,2026-02-03 05:49:24,94.99,yearly,paid
1123,3849,2026-01-28 06:05:34,1,1,2026-02-09 19:05:34,94.99,yearly,paid
1124,3852,2026-01-15 21:45:10,1,0,,14.99,monthly,failed
1125,3854,2026-01-21 17:42:09,1,1,2026-02-04 15:42:09,35.99,quarterly,paid
1126,3855,2026-01-24 07:40:14,1,0,,35.99,quarterly,failed
1127,3860,2026-01-22 23:11:05,1,0,,14.99,monthly,failed
1128,3865,2026-01-26 22:41:15,1,0,,14.99,monthly,failed
1129,3871,2026-01-17 13:42:16,1,0,,14.99,monthly,failed
1130,3874,2026-01-24 18:48:32,1,1,2026-02-01 22:48:32,14.99,monthly,paid
1131,3875,2026-01-25 18:18:18,1,1,2026-02-04 20:18:18,14.99,monthly,paid
1132,3877,2026-01-28 01:30:13,1,1,2026-02-09 00:30:13,14.99,monthly,paid
1133,3878,2026-01-19 16:11:27,1,0,,14.99,monthly,failed
1134,3882,2026-01-20 00:13:29,1,1,2026-01-31 03:13:29,94.99,yearly,paid
1135,3883,2026-01-25 10:40:09,1,0,,14.99,monthly,failed
1136,3891,2026-01-26 11:30:23,1,0,,14.99,monthly,failed
1137,3892,2026-02-01 00:40:48,1,0,,14.99,monthly,failed
1138,3893,2026-01-23 00:52:55,1,0,,14.99,monthly,failed
1139,3898,2026-01-16 01:17:14,1,0,,14.99,monthly,failed
1140,3902,2026-02-01 17:23:13,1,1,2026-02-09 01:23:13,14.99,monthly,paid
1141,3904,2026-01-16 13:55:01,1,1,2026-01-23 16:55:01,14.99,monthly,paid
1142,3906,2026-01-28 15:18:42,1,0,,14.99,monthly,failed
1143,3916,2026-01-18 02:53:15,1,1,2026-01-27 15:53:15,14.99,monthly,paid
1144,3918,2026-01-29 19:42:50,1,0,,14.99,monthly,failed
1145,3921,2026-02-01 08:47:37,1,0,,14.99,monthly,failed
1146,3922,2026-01-27 07:48:45,1,0,,14.99,monthly,failed
1147,3926,2026-01-26 06:18:41,1,0,,14.99,monthly,failed
1148,3929,2026-01-27 08:22:05,1,0,,14.99,monthly,failed
1149,3938,2026-01-23 10:46:01,1,1,2026-02-06 01:46:01,14.99,monthly,paid
1150,3939,2026-01-28 09:52:34,1,1,2026-02-05 02:52:34,35.99,quarterly,paid
1151,3944,2026-02-01 00:32:20,1,1,2026-02-12 21:32:20,14.99,monthly,paid
1152,3949,2026-02-02 06:45:32,1,1,2026-02-07 19:45:32,14.99,monthly,paid
1153,3952,2026-01-20 09:35:18,1,0,,35.99,quarterly,failed
1154,3955,2026-01-25 16:59:30,1,1,2026-02-03 10:59:30,14.99,monthly,paid
1155,3959,2026-01-17 14:56:47,1,1,2026-01-31 07:56:47,14.99,monthly,paid
1156,3963,2026-01-27 21:55:26,1,0,,14.99,monthly,failed
1157,3964,2026-01-21 13:18:20,1,1,2026-01-28 02:18:20,14.99,monthly,paid
1158,3968,2026-01-20 11:36:48,1,0,,14.99,monthly,failed
1159,3975,2026-01-18 00:46:18,1,1,2026-01-31 13:46:18,35.99,quarterly,paid
1160,3978,2026-02-01 18:49:24,1,0,,14.99,monthly,failed
1161,3980,2026-01-18 20:26:38,1,0,,35.99,quarterly,failed
1162,3985,2026-01-29 17:55:17,1,0,,14.99,monthly,failed
1163,3991,2026-01-29 14:49:44,1,0,,14.99,monthly,failed
1164,3994,2026-01-20 06:19:47,1,1,2026-02-03 03:19:47,14.99,monthly,paid
1165,3996,2026-01-21 18:41:56,1,0,,35.99,quarterly,failed
1166,3999,2026-01-28 00:21:33,1,0,,14.99,monthly,failed
1167,4000,2026-01-24 08:11:21,1,0,,35.99,quarterly,failed
1168,4003,2026-01-15 23:23:41,1,1,2026-01-27 22:23:41,14.99,monthly,paid
1169,4013,2026-01-28 12:18:21,1,0,,14.99,monthly,failed
1170,4017,2026-01-21 10:28:19,1,0,,14.99,monthly,failed
1171,4023,2026-01-24 14:16:29,1,1,2026-02-01 02:16:29,35.99,quarterly,paid
1172,4026,2026-01-19 02:02:00,1,1,2026-01-31 04:02:00,14.99,monthly,paid
1173,4027,2026-01-19 02:40:15,1,0,,35.99,quarterly,failed
1174,4028,2026-01-23 23:57:34,1,1,2026-02-02 08:57:34,14.99,monthly,paid
1175,4029,2026-01-27 08:31:45,1,0,,14.99,monthly,failed
1176,4031,2026-01-25 05:01:12,1,0,,94.99,yearly,failed
1177,4032,2026-01-25 16:55:32,1,0,,14.99,monthly,failed
1178,4035,2026-01-24 02:41:43,1,0,,14.99,monthly,failed
1179,4044,2026-01-17 08:20:10,1,1,2026-01-25 10:20:10,14.99,monthly,paid
1180,4045,2026-01-23 12:38:02,1,0,,14.99,monthly,failed
1181,4046,2026-01-15 07:37:16,1,0,,14.99,monthly,failed
1182,4048,2026-01-20 21:18:14,1,0,,94.99,yearly,failed
1183,4051,2026-01-20 17:04:45,1,1,2026-01-30 09:04:45,14.99,monthly,paid
1184,4058,2026-01-24 03:25:12,1,0,,14.99,monthly,failed
1185,4064,2026-01-25 08:10:27,1,0,,35.99,quarterly,failed
1186,4065,2026-01-28 15:39:09,1,1,2026-02-05 21:39:09,94.99,yearly,paid
1187,4067,2026-01-30 22:32:51,1,1,2026-02-09 17:32:51,14.99,monthly,paid
1188,4069,2026-01-29 08:06:43,1,0,,14.99,monthly,failed
1189,4075,2026-01-21 05:26:45,1,0,,14.99,monthly,failed
1190,4086,2026-01-27 14:00:03,1,0,,14.99,monthly,failed
1191,4089,2026-02-01 04:06:22,1,0,,14.99,monthly,failed
1192,4095,2026-02-02 05:36:56,1,0,,94.99,yearly,failed
1193,4096,2026-01-24 15:10:15,1,0,,14.99,monthly,failed
1194,4098,2026-01-18 17:52:16,1,0,,14.99,monthly,failed
1195,4099,2026-01-29 03:50:16,1,0,,14.99,monthly,failed
1196,4103,2026-01-19 13:32:56,1,0,,14.99,monthly,failed
1197,4105,2026-01-17 22:45:27,1,0,,14.99,monthly,failed
1198,4107,2026-01-16 21:59:05,1,0,,14.99,monthly,failed
1199,4110,2026-01-20 15:09:06,1,1,2026-01-31 05:09:06,14.99,monthly,paid
1200,4112,2026-01-24 19:45:28,1,0,,35.99,quarterly,failed
1201,4113,2026-01-17 18:43:55,1,0,,14.99,monthly,failed
1202,4114,2026-02-02 14:02:33,1,1,2026-02-12 22:02:33,35.99,quarterly,paid
1203,4127,2026-01-16 18:42:35,1,1,2026-01-28 18:42:35,94.99,yearly,paid
1204,4135,2026-02-02 05:41:36,1,0,,35.99,quarterly,failed
1205,4138,2026-01-19 10:36:17,1,1,2026-01-27 11:36:17,14.99,monthly,paid
1206,4144,2026-01-24 09:53:13,1,1,2026-01-31 03:53:13,14.99,monthly,paid
1207,4145,2026-01-18 15:35:27,1,0,,14.99,monthly,failed
1208,4146,2026-01-21 13:01:51,1,1,2026-01-26 18:01:51,94.99,yearly,paid
1209,4149,2026-01-31 04:58:03,1,1,2026-02-07 11:58:03,14.99,monthly,paid
1210,4156,2026-01-20 00:05:06,1,1,2026-01-30 10:05:06,35.99,quarterly,paid
1211,4169,2026-01-25 10:50:17,1,1,2026-02-05 07:50:17,35.99,quarterly,paid
1212,4170,2026-01-27 11:19:24,1,0,,94.99,yearly,failed
1213,4171,2026-01-22 09:04:05,1,1,2026-02-03 06:04:05,14.99,monthly,paid
1214,4174,2026-01-22 21:55:43,1,1,2026-02-01 05:55:43,14.99,monthly,paid
1215,4175,2026-01-22 11:24:33,1,0,,14.99,monthly,failed
1216,4179,2026-01-23 21:46:43,1,0,,14.99,monthly,failed
1217,4182,2026-01-21 21:24:35,1,1,2026-01-27 14:24:35,14.99,monthly,paid
1218,4185,2026-01-17 08:43:39,1,1,2026-01-27 09:43:39,14.99,monthly,paid
1219,4187,2026-01-21 02:27:18,1,1,2026-02-01 18:27:18,14.99,monthly,paid
1220,4188,2026-01-19 02:14:34,1,1,2026-01-29 15:14:34,35.99,quarterly,paid
1221,4191,2026-01-23 14:06:56,1,0,,94.99,yearly,failed
1222,4194,2026-01-16 13:54:12,1,1,2026-01-21 18:54:12,14.99,monthly,paid
1223,4195,2026-01-25 01:20:12,1,0,,35.99,quarterly,failed
1224,4197,2026-01-25 09:48:09,1,0,,35.99,quarterly,failed
1225,4199,2026-01-31 20:38:09,1,0,,14.99,monthly,failed
1226,4201,2026-01-27 05:48:28,1,0,,14.99,monthly,failed
1227,4203,2026-01-21 15:20:43,1,0,,14.99,monthly,failed
1228,4204,2026-01-18 00:20:48,1,1,2026-01-23 08:20:48,14.99,monthly,paid
1229,4208,2026-01-31 15:15:29,1,0,,14.99,monthly,failed
1230,4213,2026-01-23 14:40:26,1,0,,35.99,quarterly,failed
1231,4217,2026-01-24 16:21:59,1,1,2026-01-30 12:21:59,14.99,monthly,paid
1232,4218,2026-01-21 23:20:51,1,0,,35.99,quarterly,failed
1233,4219,2026-01-23 23:54:58,1,1,2026-01-29 10:54:58,35.99,quarterly,paid
1234,4220,2026-01-18 22:26:43,1,0,,35.99,quarterly,failed
1235,4223,2026-01-29 11:45:56,1,0,,35.99,quarterly,failed
1236,4224,2026-01-25 00:33:57,1,1,2026-01-30 09:33:57,94.99,yearly,paid
1237,4225,2026-01-29 22:01:29,1,0,,14.99,monthly,failed
1238,4227,2026-01-23 22:21:05,1,0,,14.99,monthly,failed
1239,4236,2026-01-16 05:08:26,1,0,,14.99,monthly,failed
1240,4237,2026-02-01 00:28:08,1,0,,14.99,monthly,failed
1241,4239,2026-01-28 16:51:30,1,0,,35.99,quarterly,failed
1242,4241,2026-01-22 12:56:07,1,0,,14.99,monthly,failed
1243,4249,2026-01-31 01:16:41,1,0,,14.99,monthly,failed
1244,4250,2026-01-22 18:28:38,1,1,2026-01-31 18:28:38,14.99,monthly,paid
1245,4254,2026-01-20 20:18:54,1,0,,14.99,monthly,failed
1246,4255,2026-01-20 20:24:29,1,0,,94.99,yearly,failed
1247,4259,2026-01-25 12:32:40,1,0,,14.99,monthly,failed
1248,4261,2026-01-20 08:11:18,1,1,2026-01-25 08:11:18,35.99,quarterly,paid
1249,4262,2026-01-19 23:27:45,1,0,,35.99,quarterly,failed
1250,4266,2026-02-02 14:15:01,1,0,,35.99,quarterly,failed
1251,4268,2026-02-01 08:50:19,1,1,2026-02-08 17:50:19,14.99,monthly,paid
1252,4270,2026-01-23 17:43:17,1,0,,35.99,quarterly,failed
1253,4273,2026-02-01 17:47:26,1,1,2026-02-11 09:47:26,14.99,monthly,paid
1254,4274,2026-01-21 13:20:57,1,0,,35.99,quarterly,failed
1255,4275,2026-01-15 17:35:59,1,0,,35.99,quarterly,failed
1256,4276,2026-01-28 06:46:02,1,0,,14.99,monthly,failed
1257,4281,2026-01-24 15:24:06,1,1,2026-02-05 15:24:06,14.99,monthly,paid
1258,4287,2026-01-27 10:25:23,1,0,,35.99,quarterly,failed
1259,4291,2026-01-17 13:46:16,1,0,,94.99,yearly,failed
1260,4295,2026-01-31 13:14:32,1,0,,14.99,monthly,failed
1261,4296,2026-02-01 20:39:42,1,1,2026-02-09 15:39:42,94.99,yearly,paid
1262,4298,2026-01-28 06:11:49,1,1,2026-02-09 08:11:49,14.99,monthly,paid
1263,4299,2026-01-16 17:48:34,1,1,2026-01-30 13:48:34,14.99,monthly,paid
1264,4300,2026-01-18 11:03:16,1,1,2026-01-23 19:03:16,14.99,monthly,paid
1265,4305,2026-01-26 09:51:30,1,0,,14.99,monthly,failed
1266,4307,2026-01-28 07:35:55,1,0,,14.99,monthly,failed
1267,4308,2026-01-30 09:04:58,1,1,2026-02-08 05:04:58,14.99,monthly,paid
1268,4311,2026-01-24 03:55:14,1,0,,14.99,monthly,failed
1269,4314,2026-01-18 09:56:10,1,1,2026-01-28 16:56:10,14.99,monthly,paid
1270,4319,2026-01-31 09:31:53,1,0,,14.99,monthly,failed
1271,4321,2026-01-27 23:57:58,1,0,,35.99,quarterly,failed
1272,4322,2026-01-22 22:52:19,1,0,,14.99,monthly,failed
1273,4327,2026-01-30 23:59:44,1,1,2026-02-07 18:59:44,14.99,monthly,paid
1274,4334,2026-01-31 22:38:49,1,1,2026-02-13 04:38:49,14.99,monthly,paid
1275,4338,2026-01-22 05:44:43,1,1,2026-02-01 07:44:43,94.99,yearly,paid
1276,4344,2026-01-19 18:00:28,1,1,2026-01-30 00:00:28,14.99,monthly,paid
1277,4347,2026-01-16 23:16:42,1,0,,14.99,monthly,failed
1278,4349,2026-01-29 06:50:51,1,1,2026-02-06 17:50:51,14.99,monthly,paid
1279,4354,2026-01-22 06:40:14,1,1,2026-02-05 02:40:14,14.99,monthly,paid
1280,4355,2026-01-23 15:11:33,1,1,2026-01-30 03:11:33,14.99,monthly,paid
1281,4356,2026-01-30 03:09:22,1,0,,35.99,quarterly,failed
1282,4359,2026-01-27 01:08:43,1,0,,14.99,monthly,failed
1283,4362,2026-01-29 08:09:59,1,0,,14.99,monthly,failed
1284,4365,2026-01-26 12:55:59,1,1,2026-02-03 19:55:59,94.99,yearly,paid
1285,4375,2026-01-21 17:45:29,1,0,,14.99,monthly,failed
1286,4378,2026-01-21 00:29:14,1,0,,14.99,monthly,failed
1287,4379,2026-01-19 15:44:10,1,0,,94.99,yearly,failed
1288,4381,2026-01-31 21:32:43,1,0,,14.99,monthly,failed
1289,4386,2026-01-29 01:11:04,1,1,2026-02-09 03:11:04,14.99,monthly,paid
1290,4389,2026-01-20 19:28:09,1,0,,14.99,monthly,failed
1291,4390,2026-01-26 08:55:30,1,0,,14.99,monthly,failed
1292,4392,2026-01-29 06:53:15,1,1,2026-02-06 00:53:15,14.99,monthly,paid
1293,4394,2026-01-17 23:33:04,1,1,2026-01-29 18:33:04,14.99,monthly,paid
1294,4398,2026-01-20 03:29:28,1,1,2026-01-26 18:29:28,14.99,monthly,paid
1295,4400,2026-01-26 21:28:23,1,1,2026-02-03 21:28:23,35.99,quarterly,paid
1296,4405,2026-01-19 14:35:04,1,0,,35.99,quarterly,failed
1297,4412,2026-01-26 15:45:18,1,0,,35.99,quarterly,failed
1298,4415,2026-01-24 02:19:25,1,0,,35.99,quarterly,failed
1299,4416,2026-01-22 21:36:13,1,0,,14.99,monthly,failed
1300,4417,2026-01-24 01:09:57,1,1,2026-01-31 17:09:57,14.99,monthly,paid
1301,4418,2026-01-18 08:46:00,1,1,2026-01-29 13:46:00,14.99,monthly,paid
1302,4420,2026-01-17 17:29:37,1,0,,14.99,monthly,failed
1303,4424,2026-01-22 23:47:01,1,1,2026-01-31 16:47:01,94.99,yearly,paid
1304,4428,2026-01-23 07:48:33,1,0,,94.99,yearly,failed
1305,4430,2026-01-31 03:19:18,1,1,2026-02-07 15:19:18,35.99,quarterly,paid
1306,4431,2026-02-01 04:45:00,1,1,2026-02-08 06:45:00,94.99,yearly,paid
1307,4438,2026-01-31 12:34:37,1,0,,14.99,monthly,failed
1308,4441,2026-01-22 03:05:45,1,0,,14.99,monthly,failed
1309,4444,2026-01-23 09:35:58,1,0,,14.99,monthly,failed
1310,4447,2026-01-21 02:33:06,1,0,,94.99,yearly,failed
1311,4452,2026-01-20 02:20:58,1,0,,14.99,monthly,failed
1312,4453,2026-01-24 08:52:29,1,1,2026-01-29 15:52:29,35.99,quarterly,paid
1313,4465,2026-01-22 23:51:29,1,0,,94.99,yearly,failed
1314,4470,2026-01-28 04:23:38,1,1,2026-02-10 21:23:38,35.99,quarterly,paid
1315,4471,2026-01-22 22:06:19,1,0,,14.99,monthly,failed
1316,4475,2026-01-31 01:01:24,1,0,,35.99,quarterly,failed
1317,4478,2026-01-22 05:17:03,1,0,,14.99,monthly,failed
1318,4479,2026-01-30 20:42:47,1,0,,35.99,quarterly,failed
1319,4482,2026-01-20 20:07:20,1,0,,35.99,quarterly,failed
1320,4484,2026-01-16 21:44:14,1,0,,14.99,monthly,failed
1321,4488,2026-01-21 06:51:22,1,1,2026-02-02 07:51:22,14.99,monthly,paid
1322,4492,2026-01-19 07:21:34,1,0,,14.99,monthly,failed
1323,4493,2026-01-27 20:10:26,1,0,,14.99,monthly,failed
1324,4496,2026-01-27 07:47:47,1,1,2026-02-08 12:47:47,14.99,monthly,paid
1325,4500,2026-01-22 05:54:59,1,1,2026-01-31 23:54:59,14.99,monthly,paid
1326,4501,2026-01-27 12:39:14,1,0,,14.99,monthly,failed
1327,4502,2026-01-24 23:50:00,1,0,,14.99,monthly,failed
1328,4503,2026-02-01 16:59:37,1,1,2026-02-13 06:59:37,14.99,monthly,paid
1329,4504,2026-01-29 08:55:08,1,1,2026-02-09 23:55:08,14.99,monthly,paid
1330,4505,2026-01-16 01:52:02,1,0,,14.99,monthly,failed
1331,4510,2026-02-01 00:12:38,1,1,2026-02-13 15:12:38,35.99,quarterly,paid
1332,4512,2026-01-24 13:58:04,1,0,,35.99,quarterly,failed
1333,4518,2026-01-17 07:57:25,1,0,,14.99,monthly,failed
1334,4519,2026-01-28 00:04:26,1,0,,14.99,monthly,failed
1335,4521,2026-01-31 22:04:23,1,0,,14.99,monthly,failed
1336,4524,2026-02-01 08:34:42,1,0,,35.99,quarterly,failed
1337,4527,2026-01-16 17:41:33,1,0,,94.99,yearly,failed
1338,4531,2026-01-15 22:18:07,1,1,2026-01-21 03:18:07,14.99,monthly,paid
1339,4532,2026-01-18 22:38:16,1,1,2026-01-26 20:38:16,14.99,monthly,paid
1340,4534,2026-01-28 16:37:11,1,1,2026-02-06 07:37:11,14.99,monthly,paid
1341,4535,2026-01-15 19:09:46,1,0,,35.99,quarterly,failed
1342,4536,2026-01-23 21:07:55,1,0,,35.99,quarterly,failed
1343,4540,2026-01-30 16:41:58,1,1,2026-02-04 16:41:58,14.99,monthly,paid
1344,4549,2026-01-24 09:04:40,1,1,2026-02-02 10:04:40,14.99,monthly,paid
1345,4551,2026-01-15 22:18:16,1,0,,14.99,monthly,failed
1346,4552,2026-01-16 11:51:48,1,1,2026-01-29 06:51:48,14.99,monthly,paid
1347,4554,2026-01-24 14:55:32,1,0,,14.99,monthly,failed
1348,4555,2026-01-29 00:15:43,1,0,,94.99,yearly,failed
1349,4556,2026-01-20 03:14:16,1,0,,14.99,monthly,failed
1350,4557,2026-01-18 15:32:42,1,1,2026-01-26 21:32:42,35.99,quarterly,paid
1351,4558,2026-01-29 22:01:16,1,1,2026-02-10 02:01:16,94.99,yearly,paid
1352,4562,2026-01-24 02:27:02,1,1,2026-02-05 13:27:02,14.99,monthly,paid
1353,4568,2026-01-27 12:08:28,1,1,2026-02-06 21:08:28,14.99,monthly,paid
1354,4569,2026-01-21 07:14:39,1,0,,14.99,monthly,failed
1355,4573,2026-01-24 00:53:15,1,0,,14.99,monthly,failed
1356,4580,2026-01-20 16:15:47,1,1,2026-01-29 10:15:47,35.99,quarterly,paid
1357,4582,2026-01-31 23:36:16,1,0,,14.99,monthly,failed
1358,4583,2026-01-18 21:18:05,1,1,2026-01-29 11:18:05,35.99,quarterly,paid
1359,4584,2026-01-27 13:56:21,1,0,,14.99,monthly,failed
1360,4587,2026-01-19 20:34:42,1,1,2026-01-30 15:34:42,14.99,monthly,paid
1361,4588,2026-01-20 18:30:44,1,0,,14.99,monthly,failed
1362,4589,2026-01-27 03:27:04,1,1,2026-02-05 07:27:04,35.99,quarterly,paid
1363,4597,2026-02-01 01:48:28,1,0,,35.99,quarterly,failed
1364,4601,2026-02-02 11:09:39,1,0,,14.99,monthly,failed
1365,4602,2026-02-01 17:08:25,1,1,2026-02-15 13:08:25,94.99,yearly,paid
1366,4609,2026-01-31 06:54:54,1,0,,14.99,monthly,failed
1367,4612,2026-01-21 10:27:16,1,0,,14.99,monthly,failed
1368,4613,2026-01-30 02:54:04,1,1,2026-02-10 09:54:04,14.99,monthly,paid
1369,4616,2026-01-23 08:54:34,1,0,,14.99,monthly,failed
1370,4619,2026-01-26 10:18:00,1,0,,35.99,quarterly,failed
1371,4620,2026-01-31 01:25:58,1,1,2026-02-07 14:25:58,14.99,monthly,paid
1372,4630,2026-01-22 04:39:54,1,1,2026-01-30 05:39:54,14.99,monthly,paid
1373,4632,2026-01-20 06:17:20,1,1,2026-02-02 17:17:20,35.99,quarterly,paid
1374,4637,2026-01-29 13:24:19,1,0,,14.99,monthly,failed
1375,4642,2026-01-16 11:17:51,1,0,,14.99,monthly,failed
1376,4649,2026-01-21 11:32:22,1,0,,94.99,yearly,failed
1377,4651,2026-01-21 19:07:53,1,0,,14.99,monthly,failed
1378,4652,2026-02-01 00:18:00,1,0,,14.99,monthly,failed
1379,4653,2026-01-21 23:13:01,1,1,2026-01-30 01:13:01,14.99,monthly,paid
1380,4665,2026-01-22 02:31:57,1,1,2026-01-28 23:31:57,94.99,yearly,paid
1381,4671,2026-01-18 06:06:43,1,0,,14.99,monthly,failed
1382,4672,2026-01-27 00:25:22,1,0,,94.99,yearly,failed
1383,4673,2026-01-19 12:53:19,1,0,,14.99,monthly,failed
1384,4676,2026-01-22 05:47:06,1,0,,14.99,monthly,failed
1385,4684,2026-01-17 19:12:30,1,1,2026-01-31 13:12:30,94.99,yearly,paid
1386,4685,2026-01-23 23:55:10,1,1,2026-02-01 05:55:10,94.99,yearly,paid
1387,4686,2026-01-27 19:58:31,1,0,,35.99,quarterly,failed
1388,4691,2026-01-16 11:37:51,1,1,2026-01-25 17:37:51,94.99,yearly,paid
1389,4693,2026-02-01 22:07:17,1,1,2026-02-10 23:07:17,14.99,monthly,paid
1390,4697,2026-01-17 12:44:36,1,0,,14.99,monthly,failed
1391,4699,2026-01-21 11:44:17,1,0,,94.99,yearly,failed
1392,4704,2026-01-29 14:16:51,1,0,,35.99,quarterly,failed
1393,4713,2026-01-31 01:41:00,1,1,2026-02-12 08:41:00,14.99,monthly,paid
1394,4715,2026-01-15 13:25:56,1,0,,14.99,monthly,failed
1395,4718,2026-02-02 05:32:58,1,0,,14.99,monthly,failed
1396,4719,2026-01-22 09:37:20,1,0,,14.99,monthly,failed
1397,4721,2026-01-25 07:26:32,1,0,,14.99,monthly,failed
1398,4726,2026-01-25 01:52:50,1,0,,14.99,monthly,failed
1399,4729,2026-01-18 10:45:55,1,0,,94.99,yearly,failed
1400,4733,2026-01-28 12:23:18,1,0,,14.99,monthly,failed
1401,4736,2026-01-23 15:46:42,1,1,2026-02-02 01:46:42,35.99,quarterly,paid
1402,4742,2026-01-23 08:35:20,1,1,2026-02-03 01:35:20,14.99,monthly,paid
1403,4743,2026-01-24 05:36:41,1,0,,14.99,monthly,failed
1404,4746,2026-01-22 02:38:09,1,1,2026-02-02 08:38:09,14.99,monthly,paid
1405,4749,2026-01-30 19:52:09,1,0,,14.99,monthly,failed
1406,4752,2026-01-18 03:10:34,1,0,,35.99,quarterly,failed
1407,4755,2026-01-18 21:29:16,1,0,,94.99,yearly,failed
1408,4756,2026-01-25 14:39:52,1,1,2026-02-03 22:39:52,35.99,quarterly,paid
1409,4759,2026-01-24 03:24:50,1,1,2026-02-01 13:24:50,35.99,quarterly,paid
1410,4762,2026-01-30 00:50:52,1,0,,94.99,yearly,failed
