user_id,registration_date,country,device_type,acquisition_channel,language_level,goal_type,motivation_type,onboarding_version,experiment_period,trial_started_flag,paid_flag
8117,2026-02-02 15:50:26,Italy,ios,tiktok_ads,elementary,travel,low,new,after_change,0,0
8118,2026-02-06 12:45:31,Brazil,ios,organic,beginner,work,medium,new,after_change,0,0
8119,2026-02-06 22:36:39,Netherlands,ios,tiktok_ads,beginner,exam,medium,new,after_change,0,0
8120,2026-02-12 04:49:34,Germany,android,paid_search,elementary,work,high,new,after_change,0,0
8121,2026-02-07 19:15:44,Brazil,ios,instagram_ads,elementary,self_development,medium,new,after_change,1,1
8122,2026-02-14 12:51:05,Spain,ios,organic,beginner,self_development,medium,new,after_change,0,0
8123,2026-02-11 08:44:51,Italy,android,paid_search,beginner,exam,medium,new,after_change,0,0
8124,2026-02-10 20:25:44,Italy,android,instagram_ads,beginner,work,medium,new,after_change,0,0
8125,2026-02-11 12:58:51,Germany,ios,instagram_ads,beginner,work,high,new,after_change,0,0
8126,2026-02-03 06:16:51,Netherlands,ios,blog,elementary,work,low,new,after_change,0,0
8127,2026-02-07 06:52:52,Netherlands,ios,paid_search,elementary,work,medium,new,after_change,0,0
8128,2026-02-09 04:56:31,Brazil,ios,organic,beginner,work,low,new,after_change,0,0
8129,2026-02-03 22:02:52,Germany,ios,instagram_ads,elementary,self_development,high,new,after_change,0,0
8130,2026-02-02 15:54:32,Netherlands,android,paid_search,intermediate,exam,medium,new,after_change,1,0
8131,2026-02-02 21:37:03,Poland,android,referral,beginner,travel,medium,new,after_change,0,0
8132,2026-02-12 01:09:06,Spain,android,organic,elementary,self_development,medium,new,after_change,0,0
8133,2026-02-10 04:42:43,Brazil,android,referral,beginner,self_development,high,new,after_change,0,0
8134,2026-02-04 22:31:18,Germany,android,tiktok_ads,elementary,travel,low,new,after_change,0,0
8135,2026-02-11 07:42:05,Italy,ios,organic,intermediate,self_development,high,new,after_change,0,0
8136,2026-02-10 17:35:31,Germany,android,paid_search,intermediate,work,high,new,after_change,0,0
8137,2026-02-12 10:20:40,Germany,ios,instagram_ads,beginner,travel,low,new,after_change,0,0
8138,2026-02-13 17:47:24,Spain,ios,instagram_ads,elementary,exam,medium,new,after_change,0,0
8139,2026-02-13 08:25:50,Poland,ios,paid_search,elementary,travel,low,new,after_change,0,0
8140,2026-02-03 12:49:09,Poland,android,instagram_ads,elementary,exam,low,new,after_change,0,0
8141,2026-02-11 18:28:14,Germany,android,tiktok_ads,intermediate,self_development,medium,new,after_change,1,0
8142,2026-02-06 12:00:00,Germany,android,instagram_ads,elementary,work,low,new,after_change,0,0
8143,2026-02-06 15:26:56,Poland,android,instagram_ads,beginner,work,high,new,after_change,0,0
8144,2026-02-10 01:25:54,Spain,android,referral,beginner,travel,low,new,after_change,0,0
8145,2026-02-09 10:20:06,Germany,ios,instagram_ads,elementary,work,medium,new,after_change,0,0
8146,2026-02-06 21:00:19,Italy,ios,paid_search,beginner,work,low,new,after_change,0,0
8147,2026-02-14 23:49:37,Germany,android,organic,elementary,self_development,medium,new,after_change,0,0
8148,2026-02-03 10:44:20,Brazil,android,organic,elementary,self_development,medium,new,after_change,0,0
8149,2026-02-02 08:33:46,Germany,ios,paid_search,intermediate,work,low,new,after_change,0,0
8150,2026-02-01 09:46:05,Poland,ios,paid_search,intermediate,work,high,new,after_change,0,0
8151,2026-02-12 09:35:03,Poland,android,tiktok_ads,beginner,work,medium,new,after_change,0,0
8152,2026-02-06 16:37:01,Spain,ios,organic,elementary,work,low,new,after_change,1,1
8153,2026-02-07 02:56:49,Netherlands,android,tiktok_ads,elementary,travel,low,new,after_change,0,0
8154,2026-02-10 02:08:03,Italy,android,organic,beginner,work,medium,new,after_change,0,0
8155,2026-02-07 02:17:34,Poland,android,organic,elementary,work,medium,new,after_change,0,0
8156,2026-02-09 00:51:31,Spain,ios,paid_search,elementary,exam,high,new,after_change,0,0
8157,2026-02-01 19:38:26,Brazil,android,instagram_ads,beginner,travel,medium,new,after_change,0,0
8158,2026-02-03 04:29:49,Italy,ios,organic,beginner,work,low,new,after_change,0,0
8159,2026-02-14 01:09:52,Germany,ios,organic,beginner,self_development,high,new,after_change,0,0
8160,2026-02-07 07:25:58,Germany,ios,instagram_ads,elementary,self_development,high,new,after_change,0,0
8161,2026-02-03 08:14:30,Germany,ios,paid_search,beginner,work,high,new,after_change,1,0
8162,2026-02-06 04:08:32,Poland,ios,paid_search,beginner,self_development,medium,new,after_change,1,0
8163,2026-02-05 16:29:19,Germany,android,paid_search,elementary,self_development,medium,new,after_change,1,0
8164,2026-02-04 20:07:55,Spain,ios,paid_search,beginner,self_development,high,new,after_change,0,0
8165,2026-02-05 02:39:13,Netherlands,ios,organic,beginner,self_development,medium,new,after_change,0,0
8166,2026-02-11 05:02:06,Germany,ios,paid_search,beginner,exam,high,new,after_change,0,0
8167,2026-02-02 11:52:25,Spain,android,instagram_ads,beginner,self_development,low,new,after_change,0,0
8168,2026-02-05 08:02:35,Brazil,ios,instagram_ads,beginner,travel,medium,new,after_change,1,0
8169,2026-02-07 13:13:53,Germany,android,blog,elementary,work,medium,new,after_change,0,0
8170,2026-02-08 13:29:15,Italy,ios,referral,beginner,self_development,low,new,after_change,0,0
8171,2026-02-13 07:50:59,Germany,android,organic,beginner,travel,high,new,after_change,0,0
8172,2026-02-13 22:12:11,Poland,android,organic,beginner,travel,low,new,after_change,0,0
8173,2026-02-05 03:55:50,Brazil,android,referral,beginner,work,high,new,after_change,1,0
8174,2026-02-08 13:11:48,Germany,android,paid_search,beginner,work,medium,new,after_change,0,0
8175,2026-02-01 07:30:40,Germany,android,instagram_ads,beginner,exam,high,new,after_change,0,0
8176,2026-02-09 15:19:10,Brazil,ios,tiktok_ads,beginner,work,low,new,after_change,0,0
8177,2026-02-03 03:22:30,Spain,ios,instagram_ads,elementary,travel,medium,new,after_change,0,0
8178,2026-02-02 00:36:38,Germany,android,organic,intermediate,self_development,high,new,after_change,1,0
8179,2026-02-10 09:41:53,Italy,android,organic,beginner,travel,medium,new,after_change,0,0
8180,2026-02-03 11:51:11,Brazil,android,organic,elementary,self_development,low,new,after_change,0,0
8181,2026-02-07 16:23:53,Italy,ios,organic,beginner,work,high,new,after_change,1,0
8182,2026-02-02 09:55:10,Germany,ios,organic,beginner,travel,medium,new,after_change,0,0
8183,2026-02-11 10:32:43,Germany,android,instagram_ads,beginner,work,high,new,after_change,0,0
8184,2026-02-11 16:58:37,Netherlands,android,paid_search,beginner,exam,high,new,after_change,0,0
8185,2026-02-09 01:08:07,Germany,ios,organic,elementary,self_development,low,new,after_change,1,0
8186,2026-02-12 16:52:10,Germany,ios,organic,beginner,work,medium,new,after_change,0,0
8187,2026-02-07 02:45:56,Germany,android,blog,intermediate,self_development,high,new,after_change,0,0
8188,2026-02-03 14:38:56,Germany,android,organic,elementary,work,low,new,after_change,0,0
8189,2026-02-03 02:50:53,Poland,android,paid_search,elementary,travel,low,new,after_change,0,0
8190,2026-02-04 01:40:31,Spain,ios,instagram_ads,beginner,work,low,new,after_change,0,0
8191,2026-02-03 19:18:11,Italy,ios,organic,beginner,exam,high,new,after_change,0,0
8192,2026-02-05 12:35:51,Germany,ios,organic,elementary,travel,medium,new,after_change,1,0
8193,2026-02-04 00:01:03,Spain,android,organic,beginner,travel,low,new,after_change,0,0
8194,2026-02-09 06:36:07,Spain,ios,blog,elementary,exam,high,new,after_change,1,0
8195,2026-02-03 01:50:58,Brazil,ios,instagram_ads,beginner,work,medium,new,after_change,0,0
8196,2026-02-09 16:55:24,Poland,ios,instagram_ads,elementary,self_development,low,new,after_change,0,0
8197,2026-02-05 16:15:27,Poland,ios,referral,elementary,travel,high,new,after_change,0,0
8198,2026-02-10 14:44:57,Germany,android,instagram_ads,beginner,work,medium,new,after_change,0,0
8199,2026-02-08 04:20:31,Spain,ios,paid_search,intermediate,work,low,new,after_change,0,0
8200,2026-02-13 16:08:41,Poland,android,instagram_ads,elementary,self_development,medium,new,after_change,0,0
8201,2026-02-07 03:47:55,Germany,android,instagram_ads,beginner,travel,low,new,after_change,1,0
8202,2026-02-05 03:08:00,Brazil,ios,paid_search,beginner,travel,low,new,after_change,0,0
8203,2026-02-09 05:56:38,Germany,android,tiktok_ads,elementary,travel,low,new,after_change,0,0
8204,2026-02-10 05:20:34,Spain,android,organic,elementary,self_development,medium,new,after_change,0,0
8205,2026-02-07 03:35:04,Spain,android,organic,intermediate,travel,high,new,after_change,0,0
8206,2026-02-08 20:04:00,Spain,android,paid_search,elementary,self_development,medium,new,after_change,0,0
8207,2026-02-07 14:12:39,Italy,android,organic,beginner,work,low,new,after_change,0,0
8208,2026-02-05 06:45:40,Brazil,android,blog,beginner,self_development,high,new,after_change,0,0
8209,2026-02-05 09:21:28,Italy,android,instagram_ads,elementary,travel,high,new,after_change,0,0
8210,2026-02-13 16:53:29,Poland,ios,organic,elementary,work,medium,new,after_change,0,0
8211,2026-02-10 10:54:44,Spain,android,instagram_ads,intermediate,self_development,medium,new,after_change,0,0
8212,2026-02-02 08:04:56,Brazil,android,referral,elementary,travel,low,new,after_change,0,0
8213,2026-02-14 11:15:31,Spain,ios,paid_search,intermediate,exam,low,new,after_change,0,0
8214,2026-02-10 23:13:56,Poland,ios,instagram_ads,elementary,self_development,high,new,after_change,0,0
8215,2026-02-01 16:51:19,Germany,android,tiktok_ads,elementary,travel,high,new,after_change,0,0
8216,2026-02-11 04:33:56,Italy,ios,organic,elementary,self_development,low,new,after_change,1,0
8217,2026-02-09 06:06:48,Netherlands,android,instagram_ads,elementary,travel,high,new,after_change,0,0
8218,2026-02-13 19:32:58,Netherlands,android,tiktok_ads,elementary,travel,high,new,after_change,0,0
8219,2026-02-07 20:25:43,Brazil,ios,referral,intermediate,travel,medium,new,after_change,0,0
8220,2026-02-08 06:14:35,Brazil,ios,referral,beginner,exam,high,new,after_change,0,0
8221,2026-02-05 09:44:35,Netherlands,android,blog,intermediate,travel,medium,new,after_change,0,0
8222,2026-02-05 12:03:54,Netherlands,ios,organic,elementary,work,high,new,after_change,1,1
8223,2026-02-09 15:37:17,Germany,android,referral,beginner,exam,medium,new,after_change,0,0
8224,2026-02-12 14:07:15,Netherlands,ios,tiktok_ads,beginner,travel,medium,new,after_change,0,0
8225,2026-02-13 11:15:54,Spain,ios,paid_search,beginner,travel,high,new,after_change,0,0
8226,2026-02-11 18:59:32,Netherlands,ios,blog,elementary,travel,medium,new,after_change,0,0
8227,2026-02-09 12:52:59,Brazil,ios,referral,beginner,travel,high,new,after_change,0,0
8228,2026-02-08 00:06:21,Germany,android,referral,beginner,work,medium,new,after_change,0,0
8229,2026-02-05 18:06:27,Poland,ios,organic,beginner,work,high,new,after_change,0,0
8230,2026-02-11 18:00:00,Brazil,ios,organic,beginner,self_development,low,new,after_change,0,0
8231,2026-02-05 10:53:48,Brazil,android,blog,intermediate,exam,low,new,after_change,1,1
8232,2026-02-04 18:00:22,Netherlands,android,blog,elementary,self_development,medium,new,after_change,0,0
8233,2026-02-13 03:36:10,Netherlands,ios,paid_search,beginner,self_development,low,new,after_change,0,0
8234,2026-02-09 06:04:26,Poland,android,paid_search,intermediate,self_development,medium,new,after_change,0,0
8235,2026-02-05 23:01:04,Germany,ios,instagram_ads,beginner,travel,high,new,after_change,0,0
8236,2026-02-13 02:42:05,Germany,android,organic,intermediate,travel,high,new,after_change,0,0
8237,2026-02-14 11:27:40,Netherlands,android,instagram_ads,intermediate,work,medium,new,after_change,0,0
8238,2026-02-05 10:50:34,Germany,android,blog,elementary,work,medium,new,after_change,0,0
8239,2026-02-08 07:11:45,Germany,android,paid_search,elementary,self_development,low,new,after_change,0,0
8240,2026-02-07 18:28:22,Germany,android,tiktok_ads,intermediate,work,low,new,after_change,0,0
8241,2026-02-10 19:45:14,Spain,ios,instagram_ads,beginner,self_development,medium,new,after_change,0,0
8242,2026-02-14 07:33:03,Italy,android,paid_search,beginner,travel,medium,new,after_change,0,0
8243,2026-02-08 16:18:20,Germany,android,paid_search,beginner,work,high,new,after_change,0,0
8244,2026-02-12 04:11:57,Spain,ios,instagram_ads,beginner,exam,high,new,after_change,1,0
8245,2026-02-09 08:07:21,Italy,android,tiktok_ads,beginner,travel,high,new,after_change,1,0
8246,2026-02-13 10:02:42,Italy,android,instagram_ads,intermediate,self_development,medium,new,after_change,0,0
8247,2026-02-06 15:56:29,Germany,android,blog,beginner,exam,high,new,after_change,0,0
8248,2026-02-06 09:26:34,Italy,ios,organic,beginner,travel,low,new,after_change,1,1
8249,2026-02-06 21:55:58,Germany,android,blog,beginner,work,low,new,after_change,0,0
8250,2026-02-14 22:49:32,Poland,ios,instagram_ads,beginner,exam,high,new,after_change,1,0
8251,2026-02-09 13:26:39,Germany,android,paid_search,intermediate,exam,medium,new,after_change,0,0
8252,2026-02-03 03:15:43,Spain,ios,organic,intermediate,work,medium,new,after_change,0,0
8253,2026-02-01 13:44:24,Germany,android,paid_search,elementary,exam,medium,new,after_change,1,1
8254,2026-02-08 06:18:24,Poland,ios,paid_search,elementary,travel,low,new,after_change,0,0
8255,2026-02-12 06:42:50,Germany,android,blog,intermediate,travel,medium,new,after_change,1,1
8256,2026-02-07 17:02:09,Brazil,ios,tiktok_ads,beginner,travel,medium,new,after_change,0,0
8257,2026-02-08 20:13:49,Netherlands,android,organic,beginner,work,high,new,after_change,0,0
8258,2026-02-12 04:16:23,Germany,android,paid_search,beginner,travel,high,new,after_change,1,0
8259,2026-02-08 05:29:30,Italy,ios,instagram_ads,beginner,exam,low,new,after_change,0,0
8260,2026-02-13 17:17:44,Spain,android,referral,intermediate,self_development,low,new,after_change,0,0
8261,2026-02-09 22:20:45,Germany,android,referral,elementary,self_development,medium,new,after_change,0,0
8262,2026-02-11 05:39:46,Germany,ios,organic,beginner,work,high,new,after_change,0,0
8263,2026-02-11 22:34:19,Spain,ios,organic,beginner,exam,medium,new,after_change,0,0
8264,2026-02-09 18:36:36,Germany,ios,organic,elementary,self_development,medium,new,after_change,0,0
8265,2026-02-01 16:49:20,Brazil,ios,instagram_ads,intermediate,work,medium,new,after_change,0,0
8266,2026-02-06 23:36:58,Netherlands,android,organic,intermediate,work,medium,new,after_change,1,1
8267,2026-02-02 23:32:21,Spain,android,organic,elementary,travel,low,new,after_change,0,0
8268,2026-02-08 03:28:10,Spain,android,referral,elementary,travel,low,new,after_change,0,0
8269,2026-02-03 00:06:13,Poland,android,paid_search,beginner,self_development,low,new,after_change,0,0
8270,2026-02-08 03:07:29,Spain,ios,blog,beginner,travel,low,new,after_change,0,0
8271,2026-02-05 19:31:47,Netherlands,android,tiktok_ads,beginner,travel,high,new,after_change,0,0
8272,2026-02-01 06:50:37,Italy,android,paid_search,elementary,exam,high,new,after_change,0,0
8273,2026-02-02 17:57:28,Germany,android,organic,intermediate,self_development,medium,new,after_change,0,0
8274,2026-02-08 01:01:24,Netherlands,android,instagram_ads,intermediate,travel,medium,new,after_change,1,0
8275,2026-02-02 02:28:58,Italy,ios,tiktok_ads,beginner,exam,low,new,after_change,0,0
8276,2026-02-12 23:36:22,Brazil,android,instagram_ads,beginner,work,high,new,after_change,0,0
8277,2026-02-11 14:55:18,Italy,android,blog,beginner,travel,high,new,after_change,0,0
8278,2026-02-10 22:18:57,Spain,android,tiktok_ads,elementary,work,medium,new,after_change,0,0
8279,2026-02-03 09:49:53,Brazil,ios,instagram_ads,intermediate,self_development,medium,new,after_change,0,0
8280,2026-02-12 03:21:29,Spain,android,organic,elementary,travel,medium,new,after_change,0,0
8281,2026-02-09 21:15:24,Germany,ios,paid_search,intermediate,travel,medium,new,after_change,1,0
8282,2026-02-06 11:12:10,Italy,android,instagram_ads,elementary,self_development,low,new,after_change,0,0
8283,2026-02-01 00:08:22,Germany,android,paid_search,elementary,self_development,medium,new,after_change,1,0
8284,2026-02-08 09:44:06,Italy,ios,referral,intermediate,work,high,new,after_change,1,0
8285,2026-02-12 03:25:28,Netherlands,ios,paid_search,elementary,travel,low,new,after_change,0,0
8286,2026-02-01 11:15:01,Italy,ios,organic,beginner,travel,medium,new,after_change,0,0
8287,2026-02-01 17:41:01,Italy,ios,referral,beginner,travel,medium,new,after_change,0,0
8288,2026-02-06 08:41:14,Brazil,ios,instagram_ads,beginner,travel,medium,new,after_change,0,0
8289,2026-02-08 03:53:19,Italy,ios,organic,beginner,exam,medium,new,after_change,0,0
8290,2026-02-07 15:24:13,Poland,ios,instagram_ads,elementary,travel,high,new,after_change,0,0
8291,2026-02-06 23:12:15,Brazil,android,tiktok_ads,elementary,travel,low,new,after_change,0,0
8292,2026-02-04 13:45:00,Netherlands,android,paid_search,beginner,exam,medium,new,after_change,0,0
8293,2026-02-01 20:06:51,Germany,ios,paid_search,beginner,travel,low,new,after_change,0,0
8294,2026-02-01 10:29:49,Germany,ios,tiktok_ads,beginner,travel,low,new,after_change,0,0
8295,2026-02-02 09:12:00,Germany,android,tiktok_ads,intermediate,work,high,new,after_change,0,0
8296,2026-02-10 15:58:37,Spain,ios,organic,beginner,travel,high,new,after_change,0,0
8297,2026-02-12 00:05:19,Germany,ios,organic,beginner,exam,medium,new,after_change,0,0
8298,2026-02-07 02:11:22,Brazil,android,tiktok_ads,elementary,travel,medium,new,after_change,0,0
8299,2026-02-02 02:00:45,Netherlands,android,organic,elementary,travel,high,new,after_change,0,0
8300,2026-02-06 19:40:04,Netherlands,ios,blog,beginner,work,medium,new,after_change,0,0
8301,2026-02-14 19:10:33,Italy,android,organic,elementary,exam,high,new,after_change,1,0
8302,2026-02-04 11:59:43,Italy,ios,tiktok_ads,beginner,travel,high,new,after_change,1,0
8303,2026-02-07 21:00:52,Italy,ios,blog,elementary,self_development,medium,new,after_change,0,0
8304,2026-02-08 12:42:39,Netherlands,ios,paid_search,elementary,self_development,high,new,after_change,1,1
8305,2026-02-05 14:51:31,Germany,android,instagram_ads,beginner,work,high,new,after_change,0,0
8306,2026-02-07 03:10:37,Italy,android,organic,beginner,travel,medium,new,after_change,1,0
8307,2026-02-07 14:30:16,Germany,android,instagram_ads,elementary,travel,high,new,after_change,1,0
8308,2026-02-07 15:15:31,Germany,android,blog,beginner,self_development,medium,new,after_change,0,0
8309,2026-02-11 01:08:27,Spain,android,blog,beginner,travel,medium,new,after_change,0,0
8310,2026-02-09 03:10:21,Brazil,ios,paid_search,beginner,travel,low,new,after_change,0,0
8311,2026-02-01 17:56:33,Netherlands,android,referral,beginner,work,medium,new,after_change,0,0
8312,2026-02-01 02:07:30,Germany,ios,referral,intermediate,travel,medium,new,after_change,1,0
8313,2026-02-06 17:59:37,Poland,android,paid_search,elementary,travel,medium,new,after_change,0,0
8314,2026-02-13 16:59:08,Germany,android,referral,intermediate,travel,low,new,after_change,1,0
8315,2026-02-01 12:23:47,Spain,android,organic,beginner,exam,high,new,after_change,0,0
8316,2026-02-01 23:53:07,Spain,ios,blog,elementary,travel,high,new,after_change,0,0
8317,2026-02-10 12:13:53,Spain,android,referral,beginner,self_development,high,new,after_change,0,0
8318,2026-02-07 07:30:38,Poland,ios,instagram_ads,beginner,work,high,new,after_change,0,0
8319,2026-02-04 05:29:32,Germany,ios,paid_search,beginner,travel,medium,new,after_change,0,0
8320,2026-02-03 21:40:38,Germany,android,blog,beginner,self_development,low,new,after_change,0,0
8321,2026-02-10 07:26:32,Germany,ios,organic,elementary,exam,medium,new,after_change,1,0
8322,2026-02-08 07:59:27,Poland,ios,instagram_ads,beginner,exam,high,new,after_change,1,0
8323,2026-02-09 22:26:42,Italy,android,instagram_ads,beginner,travel,low,new,after_change,0,0
8324,2026-02-04 22:09:26,Netherlands,ios,paid_search,elementary,exam,medium,new,after_change,1,0
8325,2026-02-08 08:51:38,Netherlands,ios,organic,beginner,self_development,medium,new,after_change,0,0
8326,2026-02-13 00:57:43,Italy,android,paid_search,intermediate,self_development,medium,new,after_change,0,0
8327,2026-02-05 10:22:21,Germany,ios,blog,intermediate,exam,medium,new,after_change,0,0
8328,2026-02-06 13:10:36,Germany,ios,referral,beginner,work,high,new,after_change,1,0
8329,2026-02-03 07:01:03,Brazil,android,referral,beginner,self_development,low,new,after_change,1,0
8330,2026-02-09 22:37:18,Germany,ios,instagram_ads,intermediate,travel,high,new,after_change,1,0
8331,2026-02-01 10:55:25,Brazil,android,tiktok_ads,intermediate,work,medium,new,after_change,0,0
8332,2026-02-04 11:37:24,Brazil,android,instagram_ads,intermediate,exam,high,new,after_change,0,0
8333,2026-02-10 23:35:17,Spain,android,tiktok_ads,beginner,work,medium,new,after_change,0,0
8334,2026-02-01 06:31:13,Brazil,ios,referral,elementary,travel,medium,new,after_change,0,0
8335,2026-02-14 20:20:01,Spain,ios,organic,beginner,travel,medium,new,after_change,0,0
8336,2026-02-06 15:47:45,Germany,android,blog,beginner,travel,high,new,after_change,0,0
8337,2026-02-06 13:57:50,Poland,ios,blog,beginner,self_development,medium,new,after_change,0,0
8338,2026-02-08 12:15:34,Poland,android,paid_search,elementary,exam,low,new,after_change,0,0
8339,2026-02-09 22:45:55,Germany,android,blog,elementary,self_development,high,new,after_change,1,1
8340,2026-02-07 10:24:28,Germany,android,referral,elementary,self_development,high,new,after_change,0,0
8341,2026-02-13 09:06:28,Germany,ios,organic,beginner,travel,medium,new,after_change,0,0
8342,2026-02-14 11:14:12,Germany,android,organic,intermediate,exam,medium,new,after_change,0,0
8343,2026-02-03 19:19:03,Germany,android,tiktok_ads,beginner,work,high,new,after_change,1,0
8344,2026-02-10 21:29:52,Germany,ios,referral,intermediate,self_development,medium,new,after_change,0,0
8345,2026-02-05 05:06:24,Poland,android,organic,elementary,exam,medium,new,after_change,0,0
8346,2026-02-14 22:32:42,Poland,ios,instagram_ads,beginner,self_development,high,new,after_change,0,0
8347,2026-02-04 13:06:51,Poland,android,instagram_ads,elementary,self_development,high,new,after_change,0,0
8348,2026-02-05 03:08:24,Netherlands,ios,paid_search,elementary,travel,high,new,after_change,1,1
8349,2026-02-10 23:59:02,Poland,ios,organic,beginner,exam,high,new,after_change,1,1
8350,2026-02-12 01:07:18,Poland,android,organic,beginner,travel,low,new,after_change,0,0
8351,2026-02-02 19:12:15,Italy,ios,referral,intermediate,work,high,new,after_change,0,0
8352,2026-02-08 18:40:03,Poland,ios,organic,intermediate,travel,high,new,after_change,0,0
8353,2026-02-05 20:08:46,Poland,ios,instagram_ads,elementary,work,low,new,after_change,0,0
8354,2026-02-09 13:33:05,Poland,android,tiktok_ads,beginner,self_development,medium,new,after_change,0,0
8355,2026-02-08 19:03:41,Brazil,ios,blog,beginner,travel,low,new,after_change,0,0
8356,2026-02-14 19:14:48,Germany,android,blog,beginner,travel,medium,new,after_change,1,0
8357,2026-02-14 01:42:43,Germany,android,blog,elementary,work,low,new,after_change,0,0
8358,2026-02-10 03:44:22,Spain,android,instagram_ads,beginner,travel,medium,new,after_change,1,0
8359,2026-02-10 12:17:00,Germany,ios,organic,beginner,travel,medium,new,after_change,0,0
8360,2026-02-13 14:00:08,Germany,ios,paid_search,intermediate,exam,high,new,after_change,0,0
8361,2026-02-03 13:39:09,Germany,android,instagram_ads,intermediate,exam,medium,new,after_change,0,0
8362,2026-02-11 03:51:07,Spain,android,organic,beginner,work,high,new,after_change,1,0
8363,2026-02-11 19:25:04,Italy,android,organic,beginner,travel,medium,new,after_change,0,0
8364,2026-02-02 18:48:06,Spain,android,paid_search,elementary,work,medium,new,after_change,0,0
8365,2026-02-13 08:07:12,Germany,android,paid_search,beginner,self_development,high,new,after_change,0,0
8366,2026-02-10 19:00:22,Spain,android,instagram_ads,beginner,work,high,new,after_change,0,0
8367,2026-02-05 20:38:12,Spain,android,blog,beginner,work,medium,new,after_change,0,0
8368,2026-02-07 18:43:48,Netherlands,android,paid_search,beginner,work,medium,new,after_change,0,0
8369,2026-02-07 20:30:18,Netherlands,ios,organic,elementary,travel,medium,new,after_change,1,1
8370,2026-02-13 20:42:58,Germany,ios,instagram_ads,beginner,travel,medium,new,after_change,0,0
8371,2026-02-14 13:39:58,Brazil,android,paid_search,elementary,exam,medium,new,after_change,0,0
8372,2026-02-12 07:05:46,Germany,android,blog,beginner,travel,medium,new,after_change,0,0
8373,2026-02-10 03:08:31,Netherlands,ios,paid_search,elementary,exam,medium,new,after_change,0,0
8374,2026-02-02 10:59:21,Italy,android,paid_search,elementary,work,high,new,after_change,0,0
8375,2026-02-13 19:22:50,Italy,android,tiktok_ads,intermediate,travel,medium,new,after_change,0,0
8376,2026-02-02 20:59:44,Germany,android,instagram_ads,beginner,work,high,new,after_change,0,0
8377,2026-02-03 08:02:51,Poland,ios,instagram_ads,elementary,travel,medium,new,after_change,0,0
8378,2026-02-01 23:23:21,Poland,ios,organic,intermediate,travel,medium,new,after_change,0,0
8379,2026-02-14 06:26:36,Poland,android,paid_search,beginner,work,high,new,after_change,0,0
8380,2026-02-07 21:43:49,Germany,android,organic,beginner,exam,low,new,after_change,0,0
8381,2026-02-04 07:17:07,Brazil,android,tiktok_ads,beginner,self_development,high,new,after_change,0,0
8382,2026-02-02 03:08:21,Germany,ios,organic,intermediate,self_development,high,new,after_change,0,0
8383,2026-02-06 18:25:45,Germany,ios,organic,beginner,work,medium,new,after_change,0,0
8384,2026-02-11 03:09:21,Netherlands,android,instagram_ads,beginner,travel,low,new,after_change,0,0
8385,2026-02-14 22:10:20,Spain,ios,instagram_ads,intermediate,travel,high,new,after_change,1,0
8386,2026-02-08 17:35:32,Germany,android,paid_search,beginner,travel,high,new,after_change,0,0
8387,2026-02-09 11:59:47,Poland,ios,blog,beginner,travel,medium,new,after_change,0,0
8388,2026-02-12 16:51:26,Brazil,ios,tiktok_ads,elementary,travel,medium,new,after_change,0,0
8389,2026-02-13 15:00:54,Italy,android,blog,beginner,exam,medium,new,after_change,0,0
8390,2026-02-04 22:00:40,Poland,ios,paid_search,beginner,work,low,new,after_change,0,0
8391,2026-02-14 21:16:35,Poland,ios,instagram_ads,beginner,travel,high,new,after_change,0,0
8392,2026-02-08 06:25:52,Poland,android,paid_search,elementary,exam,high,new,after_change,0,0
8393,2026-02-14 00:31:37,Germany,ios,paid_search,elementary,self_development,medium,new,after_change,0,0
8394,2026-02-02 15:28:23,Germany,ios,organic,beginner,travel,medium,new,after_change,0,0
8395,2026-02-02 08:44:08,Italy,android,organic,elementary,travel,medium,new,after_change,0,0
8396,2026-02-13 09:13:44,Germany,ios,referral,intermediate,work,low,new,after_change,0,0
8397,2026-02-10 09:58:59,Spain,android,referral,beginner,travel,low,new,after_change,1,1
8398,2026-02-03 10:48:06,Netherlands,ios,organic,intermediate,travel,high,new,after_change,1,1
8399,2026-02-13 12:41:36,Germany,ios,organic,intermediate,work,low,new,after_change,0,0
8400,2026-02-02 10:23:37,Germany,ios,organic,beginner,work,medium,new,after_change,1,1
8401,2026-02-10 13:15:08,Brazil,android,tiktok_ads,elementary,self_development,low,new,after_change,0,0
8402,2026-02-03 20:53:49,Spain,ios,organic,intermediate,travel,medium,new,after_change,0,0
8403,2026-02-01 23:43:15,Netherlands,android,tiktok_ads,elementary,self_development,low,new,after_change,0,0
8404,2026-02-12 06:53:37,Germany,ios,organic,elementary,travel,low,new,after_change,1,1
8405,2026-02-12 20:43:34,Brazil,ios,tiktok_ads,beginner,travel,medium,new,after_change,0,0
8406,2026-02-02 11:33:13,Germany,android,referral,intermediate,travel,medium,new,after_change,0,0
8407,2026-02-02 07:17:32,Netherlands,ios,organic,beginner,travel,medium,new,after_change,1,1
8408,2026-02-09 14:26:51,Germany,android,referral,elementary,self_development,medium,new,after_change,0,0
8409,2026-02-01 09:38:47,Germany,android,blog,intermediate,travel,high,new,after_change,0,0
8410,2026-02-11 10:43:00,Poland,android,instagram_ads,beginner,travel,high,new,after_change,0,0
8411,2026-02-13 19:39:41,Germany,android,paid_search,elementary,exam,medium,new,after_change,0,0
