session_id,user_id,session_start,session_end,session_duration_sec,session_number,days_since_registration,lessons_started,lessons_completed,screens_viewed
26516,7724,2026-02-04 14:11:00,2026-02-04 14:20:46,586,6,3,0,0,5
26517,7724,2026-02-06 13:41:00,2026-02-06 13:53:04,724,7,5,1,1,8
26518,7725,2026-02-13 21:17:00,2026-02-13 21:23:03,363,1,0,1,0,10
26519,7725,2026-02-17 11:26:00,2026-02-17 11:30:11,251,2,4,1,1,6
26520,7725,2026-02-18 15:26:00,2026-02-18 15:32:13,373,3,5,0,0,7
26521,7725,2026-02-19 15:33:00,2026-02-19 15:37:43,283,4,6,2,0,6
26522,7726,2026-02-10 12:51:20,2026-02-10 12:54:08,168,1,0,1,0,10
26523,7726,2026-02-10 18:48:00,2026-02-10 18:52:37,277,2,0,2,0,8
26524,7726,2026-02-11 14:29:00,2026-02-11 14:31:15,135,3,1,1,0,9
26525,7726,2026-02-13 17:03:00,2026-02-13 17:05:13,133,4,3,1,0,5
26526,7727,2026-02-01 13:32:00,2026-02-01 13:37:07,307,1,0,0,0,5
26527,7728,2026-02-05 20:57:11,2026-02-05 21:04:44,453,1,0,1,1,4
26529,7728,2026-02-06 07:39:00,2026-02-06 07:44:47,347,3,1,0,0,7
26528,7728,2026-02-06 16:58:00,2026-02-06 17:03:42,342,2,1,1,1,5
26531,7729,2026-02-04 13:00:00,2026-02-04 13:08:28,508,2,0,1,1,4
26530,7729,2026-02-04 13:59:00,2026-02-04 14:04:33,333,1,0,1,1,7
26532,7729,2026-02-06 14:25:00,2026-02-06 14:30:40,340,3,2,0,0,11
26533,7730,2026-02-14 14:40:00,2026-02-14 14:46:27,387,1,0,1,1,8
26534,7730,2026-02-15 20:09:00,2026-02-15 20:16:19,439,2,1,0,0,7
26535,7730,2026-02-18 21:43:00,2026-02-18 21:49:17,377,3,4,1,1,9
26536,7731,2026-02-08 18:43:24,2026-02-08 18:45:08,104,1,0,2,1,9
26537,7732,2026-02-05 20:28:00,2026-02-05 20:32:46,286,1,0,1,1,8
26538,7733,2026-02-04 22:28:27,2026-02-04 22:35:17,410,1,0,0,0,4
26539,7733,2026-02-05 16:49:00,2026-02-05 16:55:31,391,2,1,2,1,5
26540,7733,2026-02-06 20:59:00,2026-02-06 21:08:33,573,3,2,2,2,5
26541,7734,2026-02-08 22:49:00,2026-02-08 22:54:31,331,1,0,0,0,6
26542,7735,2026-02-01 07:30:00,2026-02-01 07:34:46,286,1,0,0,0,8
26543,7736,2026-02-04 17:38:00,2026-02-04 17:44:22,382,1,0,0,0,5
26544,7736,2026-02-05 16:25:00,2026-02-05 16:33:34,514,2,1,2,2,8
26545,7736,2026-02-09 12:07:00,2026-02-09 12:14:25,445,3,5,0,0,4
26546,7736,2026-02-09 13:48:00,2026-02-09 13:55:31,451,4,5,3,1,7
26547,7737,2026-02-03 09:45:00,2026-02-03 09:50:59,359,1,0,0,0,4
26548,7738,2026-02-09 16:54:28,2026-02-09 16:58:16,228,1,0,3,0,8
26549,7738,2026-02-11 21:52:00,2026-02-11 21:57:20,320,2,2,0,0,8
26550,7739,2026-02-10 15:34:00,2026-02-10 15:39:22,322,1,0,1,1,6
26551,7740,2026-02-07 13:14:00,2026-02-07 13:14:50,50,1,0,1,0,7
26553,7741,2026-02-02 09:17:00,2026-02-02 09:19:45,165,2,0,3,0,8
26552,7741,2026-02-02 23:41:59,2026-02-02 23:42:49,50,1,0,1,0,7
26554,7742,2026-02-06 22:26:00,2026-02-06 22:29:40,220,1,0,1,0,9
26557,7743,2026-02-12 09:34:00,2026-02-12 09:43:18,558,3,0,1,1,7
26556,7743,2026-02-12 18:25:00,2026-02-12 18:29:59,299,2,0,1,1,5
26555,7743,2026-02-12 22:52:00,2026-02-12 22:58:55,415,1,0,0,0,5
26558,7743,2026-02-14 07:38:00,2026-02-14 07:46:24,504,4,2,1,1,5
26559,7743,2026-02-14 10:00:00,2026-02-14 10:07:09,429,5,2,1,1,7
26560,7744,2026-02-03 20:50:22,2026-02-03 20:51:32,70,1,0,2,0,7
26561,7744,2026-02-04 12:03:00,2026-02-04 12:07:31,271,2,1,0,0,8
26563,7745,2026-02-03 15:40:00,2026-02-03 15:42:56,176,2,0,1,0,12
26562,7745,2026-02-03 22:52:00,2026-02-03 22:55:20,200,1,0,3,0,13
26564,7746,2026-02-02 19:18:00,2026-02-02 19:22:06,246,1,0,0,0,12
26565,7747,2026-02-12 11:38:58,2026-02-12 11:43:45,287,1,0,1,0,9
26566,7748,2026-02-02 16:52:45,2026-02-02 17:00:19,454,1,0,4,3,8
26567,7748,2026-02-04 15:50:00,2026-02-04 15:58:58,538,2,2,1,1,4
26568,7748,2026-02-05 16:47:00,2026-02-05 16:57:35,635,3,3,1,1,6
26569,7749,2026-02-09 11:00:00,2026-02-09 11:04:55,295,1,0,1,0,7
26570,7749,2026-02-10 13:37:00,2026-02-10 13:38:55,115,2,1,0,0,5
26571,7749,2026-02-13 08:27:00,2026-02-13 08:31:07,247,3,4,0,0,5
26572,7749,2026-02-15 16:02:00,2026-02-15 16:04:27,147,4,6,0,0,8
26575,7750,2026-02-14 14:55:00,2026-02-14 15:01:54,414,3,0,3,2,8
26574,7750,2026-02-14 20:53:00,2026-02-14 21:02:03,543,2,0,1,0,9
26573,7750,2026-02-15 00:20:38,2026-02-15 00:28:27,469,1,1,3,3,7
26576,7750,2026-02-15 17:06:00,2026-02-15 17:15:31,571,4,1,4,1,10
26578,7750,2026-02-16 10:12:00,2026-02-16 10:19:33,453,6,2,0,0,6
26577,7750,2026-02-16 12:36:00,2026-02-16 12:41:47,347,5,2,1,1,7
26579,7750,2026-02-16 19:18:00,2026-02-16 19:28:42,642,7,2,1,0,7
26580,7750,2026-02-20 08:34:00,2026-02-20 08:41:26,446,8,6,2,0,10
26583,7751,2026-02-09 16:43:00,2026-02-09 16:48:03,303,3,0,1,0,8
26582,7751,2026-02-09 20:48:00,2026-02-09 20:50:56,176,2,0,0,0,8
26581,7751,2026-02-10 00:36:55,2026-02-10 00:43:16,381,1,1,0,0,8
26584,7752,2026-02-06 19:55:11,2026-02-06 20:00:53,342,1,0,4,1,6
26586,7753,2026-02-03 09:31:00,2026-02-03 09:40:59,599,2,0,0,0,4
26587,7753,2026-02-03 12:08:00,2026-02-03 12:15:06,426,3,0,0,0,6
26585,7753,2026-02-03 22:57:37,2026-02-03 23:07:39,602,1,0,2,0,3
26588,7753,2026-02-04 18:04:00,2026-02-04 18:12:21,501,4,1,0,0,3
26590,7754,2026-02-01 10:45:00,2026-02-01 10:53:10,490,2,0,1,1,7
26589,7754,2026-02-01 16:04:00,2026-02-01 16:14:38,638,1,0,1,1,4
26591,7754,2026-02-02 08:41:00,2026-02-02 08:47:50,410,3,1,1,1,10
26592,7754,2026-02-05 16:07:00,2026-02-05 16:13:17,377,4,4,2,0,12
26593,7754,2026-02-07 08:22:00,2026-02-07 08:30:35,515,5,6,3,3,5
26594,7755,2026-02-03 19:12:00,2026-02-03 19:18:15,375,1,0,0,0,7
26595,7756,2026-02-14 09:27:00,2026-02-14 09:31:30,270,1,0,2,2,3
26596,7757,2026-02-03 21:01:00,2026-02-03 21:06:57,357,1,0,3,2,8
26597,7757,2026-02-03 22:38:00,2026-02-03 22:39:34,94,2,0,0,0,6
26598,7757,2026-02-08 10:56:00,2026-02-08 11:03:38,458,3,5,0,0,5
26599,7758,2026-02-01 09:27:00,2026-02-01 09:31:13,253,1,0,1,1,8
26600,7759,2026-02-12 19:49:00,2026-02-12 19:52:53,233,1,0,1,1,4
26601,7759,2026-02-15 11:20:00,2026-02-15 11:26:07,367,2,3,1,0,4
26602,7760,2026-02-06 20:48:41,2026-02-06 20:52:42,241,1,0,3,0,9
26603,7761,2026-02-06 01:24:02,2026-02-06 01:29:35,333,1,1,0,0,10
26604,7762,2026-02-11 09:21:00,2026-02-11 09:27:32,392,1,0,0,0,5
26605,7763,2026-02-08 17:31:00,2026-02-08 17:35:36,276,1,0,2,0,8
26606,7763,2026-02-10 19:40:00,2026-02-10 19:44:20,260,2,2,0,0,6
26607,7763,2026-02-11 10:16:00,2026-02-11 10:24:34,514,3,3,2,0,6
26609,7764,2026-02-13 16:32:00,2026-02-13 16:40:23,503,2,0,2,2,8
26608,7764,2026-02-13 19:43:19,2026-02-13 19:52:49,570,1,0,4,1,6
26610,7764,2026-02-14 11:41:00,2026-02-14 11:46:32,332,3,1,0,0,9
26611,7764,2026-02-16 22:47:00,2026-02-16 22:56:28,568,4,3,3,2,12
26612,7765,2026-02-07 16:09:00,2026-02-07 16:10:34,94,1,0,0,0,9
26613,7766,2026-02-11 00:06:47,2026-02-11 00:11:26,279,1,1,0,0,5
26614,7767,2026-02-13 12:07:00,2026-02-13 12:11:03,243,1,0,0,0,10
26615,7768,2026-02-07 11:57:41,2026-02-07 12:06:03,502,1,0,3,0,11
26616,7768,2026-02-07 13:00:00,2026-02-07 13:07:46,466,2,0,1,0,5
26618,7768,2026-02-08 19:32:00,2026-02-08 19:38:27,387,4,1,2,1,12
26617,7768,2026-02-08 22:55:00,2026-02-08 22:59:49,289,3,1,1,1,6
26619,7768,2026-02-11 14:38:00,2026-02-11 14:48:49,649,5,4,2,0,12
26621,7768,2026-02-12 08:19:00,2026-02-12 08:27:48,528,7,5,1,1,8
26620,7768,2026-02-12 09:37:00,2026-02-12 09:48:41,701,6,5,3,1,10
26624,7769,2026-02-04 19:33:00,2026-02-04 19:42:24,564,3,0,4,0,9
26623,7769,2026-02-04 19:56:00,2026-02-04 20:05:49,589,2,0,4,1,10
26622,7769,2026-02-05 01:09:06,2026-02-05 01:17:45,519,1,1,6,5,10
26625,7769,2026-02-05 15:07:00,2026-02-05 15:16:07,547,4,1,4,2,9
26626,7769,2026-02-05 16:41:00,2026-02-05 16:53:13,733,5,1,4,2,4
26628,7769,2026-02-05 20:23:00,2026-02-05 20:31:09,489,7,1,0,0,7
26627,7769,2026-02-05 22:42:00,2026-02-05 22:51:14,554,6,1,1,0,6
26629,7769,2026-02-06 09:32:00,2026-02-06 09:44:56,776,8,2,3,2,1
26630,7769,2026-02-09 22:27:00,2026-02-09 22:35:59,539,9,5,6,3,7
26631,7769,2026-02-10 21:27:00,2026-02-10 21:37:30,630,10,6,3,2,8
26632,7770,2026-02-14 20:33:00,2026-02-14 20:37:11,251,1,0,0,0,9
26633,7771,2026-02-04 10:02:00,2026-02-04 10:09:42,462,1,0,0,0,9
26634,7771,2026-02-04 13:38:00,2026-02-04 13:42:09,249,2,0,0,0,7
26635,7771,2026-02-05 14:32:00,2026-02-05 14:35:15,195,3,1,0,0,8
26636,7771,2026-02-05 15:33:00,2026-02-05 15:43:39,639,4,1,2,0,11
26637,7771,2026-02-07 08:56:00,2026-02-07 09:04:28,508,5,3,0,0,6
26638,7772,2026-02-01 15:11:40,2026-02-01 15:19:15,455,1,0,0,0,2
26639,7773,2026-02-09 09:25:00,2026-02-09 09:27:35,155,1,0,1,0,6
26640,7773,2026-02-09 12:29:00,2026-02-09 12:32:35,215,2,0,2,0,4
26641,7774,2026-02-14 21:27:44,2026-02-14 21:34:11,387,1,0,1,0,8
26642,7775,2026-02-02 11:47:00,2026-02-02 11:52:30,330,1,0,3,0,6
26643,7775,2026-02-06 19:54:00,2026-02-06 20:01:45,465,2,4,2,2,12
26644,7775,2026-02-08 11:12:00,2026-02-08 11:18:17,377,3,6,2,1,5
26646,7776,2026-02-12 20:16:00,2026-02-12 20:20:02,242,2,0,0,0,9
26645,7776,2026-02-12 22:50:44,2026-02-12 22:53:56,192,1,0,0,0,5
26647,7776,2026-02-13 07:21:00,2026-02-13 07:26:19,319,3,1,0,0,9
26648,7777,2026-02-12 21:43:00,2026-02-12 21:47:26,266,1,0,0,0,9
26649,7778,2026-02-14 15:44:00,2026-02-14 15:45:16,76,1,0,0,0,2
26650,7779,2026-02-06 21:52:42,2026-02-06 21:57:13,271,1,0,0,0,8
26651,7780,2026-02-04 14:50:12,2026-02-04 14:58:59,527,1,0,1,0,2
26652,7780,2026-02-04 18:21:00,2026-02-04 18:29:51,531,2,0,1,1,8
26653,7780,2026-02-08 18:19:00,2026-02-08 18:26:55,475,3,4,2,1,12
26654,7780,2026-02-09 07:04:00,2026-02-09 07:10:53,413,4,5,2,1,5
26655,7780,2026-02-11 18:19:00,2026-02-11 18:25:02,362,5,7,1,0,6
26656,7781,2026-02-08 07:21:00,2026-02-08 07:31:39,639,1,0,3,1,7
26658,7781,2026-02-08 08:21:00,2026-02-08 08:29:48,528,3,0,0,0,5
26657,7781,2026-02-08 17:05:00,2026-02-08 17:11:40,400,2,0,3,2,5
26659,7781,2026-02-10 22:23:00,2026-02-10 22:33:33,633,4,2,3,1,7
26660,7781,2026-02-11 18:41:00,2026-02-11 18:54:02,782,5,3,0,0,7
26661,7782,2026-02-03 00:11:57,2026-02-03 00:13:46,109,1,1,1,0,6
26662,7783,2026-02-12 21:41:00,2026-02-12 21:48:08,428,1,0,2,0,1
26663,7783,2026-02-14 14:54:00,2026-02-14 14:57:39,219,2,2,0,0,6
26666,7784,2026-02-10 08:08:00,2026-02-10 08:19:44,704,3,0,1,1,13
26669,7784,2026-02-10 11:29:00,2026-02-10 11:40:59,719,6,0,1,1,5
26668,7784,2026-02-10 14:08:00,2026-02-10 14:21:39,819,5,0,5,4,7
26664,7784,2026-02-10 17:23:00,2026-02-10 17:33:09,609,1,0,1,1,10
26665,7784,2026-02-10 20:43:00,2026-02-10 20:54:07,667,2,0,2,0,7
26667,7784,2026-02-10 22:55:00,2026-02-10 23:07:48,768,4,0,3,0,2
26670,7784,2026-02-11 09:40:00,2026-02-11 09:49:52,592,7,1,3,2,8
26671,7784,2026-02-11 10:14:00,2026-02-11 10:24:49,649,8,1,6,3,6
26672,7784,2026-02-13 07:54:00,2026-02-13 08:04:15,615,9,3,2,2,5
26673,7784,2026-02-13 12:54:00,2026-02-13 13:01:27,447,10,3,4,1,3
26674,7785,2026-02-07 19:37:50,2026-02-07 19:44:14,384,1,0,0,0,7
26677,7786,2026-02-08 12:41:00,2026-02-08 12:50:59,599,3,0,2,0,6
26675,7786,2026-02-08 15:01:00,2026-02-08 15:10:36,576,1,0,1,1,7
26676,7786,2026-02-08 20:47:00,2026-02-08 20:54:07,427,2,0,4,1,5
26678,7786,2026-02-10 16:41:00,2026-02-10 16:50:53,593,4,2,2,0,10
26679,7786,2026-02-10 17:12:00,2026-02-10 17:22:43,643,5,2,3,3,6
26682,7787,2026-02-10 19:32:00,2026-02-10 19:38:54,414,3,0,0,0,8
26681,7787,2026-02-10 22:36:00,2026-02-10 22:40:47,287,2,0,0,0,8
26680,7787,2026-02-10 23:44:22,2026-02-10 23:49:24,302,1,0,0,0,11
26684,7787,2026-02-14 08:07:00,2026-02-14 08:11:48,288,5,4,0,0,7
26683,7787,2026-02-14 21:20:00,2026-02-14 21:24:35,275,4,4,0,0,13
26685,7787,2026-02-15 11:16:00,2026-02-15 11:18:17,137,6,5,0,0,8
26687,7788,2026-02-08 10:15:00,2026-02-08 10:23:11,491,2,0,1,0,5
26686,7788,2026-02-08 19:12:00,2026-02-08 19:19:03,423,1,0,0,0,3
26688,7788,2026-02-14 19:21:00,2026-02-14 19:28:23,443,3,6,2,2,10
26689,7788,2026-02-15 15:31:00,2026-02-15 15:39:30,510,4,7,0,0,7
26692,7789,2026-02-12 16:08:00,2026-02-12 16:17:31,571,3,0,1,1,6
26691,7789,2026-02-12 18:52:00,2026-02-12 19:02:46,646,2,0,1,1,9
26690,7789,2026-02-12 20:57:00,2026-02-12 21:04:02,422,1,0,1,1,2
26693,7790,2026-02-14 00:15:19,2026-02-14 00:19:07,228,1,1,2,0,8
26694,7790,2026-02-14 18:10:00,2026-02-14 18:13:35,215,2,1,0,0,8
26695,7791,2026-02-14 09:47:00,2026-02-14 09:54:26,446,1,0,4,1,9
26696,7791,2026-02-14 11:31:00,2026-02-14 11:40:11,551,2,0,3,1,15
26698,7791,2026-02-15 09:40:00,2026-02-15 09:46:00,360,4,1,2,0,6
26697,7791,2026-02-15 14:43:00,2026-02-15 14:52:02,542,3,1,0,0,6
26699,7791,2026-02-15 20:45:00,2026-02-15 20:53:14,494,5,1,0,0,7
26700,7791,2026-02-16 15:18:00,2026-02-16 15:26:33,513,6,2,1,1,2
26701,7791,2026-02-20 07:41:00,2026-02-20 07:52:00,660,7,6,2,2,6
26702,7792,2026-02-09 17:28:49,2026-02-09 17:33:53,304,1,0,1,0,8
26703,7792,2026-02-11 10:13:00,2026-02-11 10:18:14,314,2,2,1,1,5
26705,7793,2026-02-11 09:10:00,2026-02-11 09:14:36,276,2,0,1,0,3
26704,7793,2026-02-11 22:34:00,2026-02-11 22:38:57,297,1,0,0,0,12
26706,7793,2026-02-15 16:50:00,2026-02-15 16:52:19,139,3,4,0,0,14
26708,7794,2026-02-05 07:16:00,2026-02-05 07:23:55,475,2,0,1,1,9
26707,7794,2026-02-05 09:15:00,2026-02-05 09:26:04,664,1,0,2,2,12
26710,7795,2026-02-01 10:31:00,2026-02-01 10:35:29,269,2,0,0,0,10
26709,7795,2026-02-01 14:40:00,2026-02-01 14:43:16,196,1,0,0,0,9
26713,7796,2026-02-06 10:29:00,2026-02-06 10:34:58,358,3,0,1,1,8
26715,7796,2026-02-06 17:59:00,2026-02-06 18:02:37,217,5,0,1,1,10
26712,7796,2026-02-06 18:45:00,2026-02-06 18:50:46,346,2,0,0,0,8
26711,7796,2026-02-06 19:13:00,2026-02-06 19:19:21,381,1,0,0,0,7
26714,7796,2026-02-06 21:28:00,2026-02-06 21:35:52,472,4,0,0,0,9
26716,7797,2026-02-13 20:39:00,2026-02-13 20:45:43,403,1,0,0,0,7
26717,7797,2026-02-19 20:46:00,2026-02-19 20:51:08,308,2,6,2,0,9
26718,7798,2026-02-02 22:03:16,2026-02-02 22:05:17,121,1,0,0,0,11
26720,7799,2026-02-08 14:09:00,2026-02-08 14:11:19,139,2,0,0,0,9
26719,7799,2026-02-08 16:21:00,2026-02-08 16:26:39,339,1,0,0,0,9
26721,7799,2026-02-10 22:19:00,2026-02-10 22:23:18,258,3,2,0,0,8
26722,7799,2026-02-13 14:09:00,2026-02-13 14:16:21,441,4,5,0,0,9
26723,7800,2026-02-03 18:31:03,2026-02-03 18:36:43,340,1,0,0,0,3
26724,7800,2026-02-06 10:26:00,2026-02-06 10:28:13,133,2,3,0,0,10
26725,7801,2026-02-07 12:44:00,2026-02-07 12:53:03,543,1,0,3,2,5
26726,7801,2026-02-09 12:55:00,2026-02-09 13:06:46,706,2,2,2,2,6
26727,7801,2026-02-11 17:56:00,2026-02-11 18:07:52,712,3,4,2,2,3
26729,7802,2026-02-03 10:21:00,2026-02-03 10:24:06,186,2,0,1,0,6
26728,7802,2026-02-03 17:58:00,2026-02-03 18:02:21,261,1,0,0,0,7
26730,7803,2026-02-11 09:43:00,2026-02-11 09:45:26,146,1,0,1,0,5
26732,7804,2026-02-12 07:50:00,2026-02-12 07:59:21,561,2,0,3,3,7
26731,7804,2026-02-12 09:18:28,2026-02-12 09:25:49,441,1,0,3,2,9
26733,7804,2026-02-13 11:17:00,2026-02-13 11:23:40,400,3,1,1,1,7
26734,7804,2026-02-15 13:47:00,2026-02-15 13:57:04,604,4,3,1,1,13
26735,7805,2026-02-11 19:25:00,2026-02-11 19:27:12,132,1,0,2,0,8
26736,7805,2026-02-16 20:21:00,2026-02-16 20:24:39,219,2,5,1,0,3
26737,7806,2026-02-10 21:14:14,2026-02-10 21:18:38,264,1,0,1,1,9
26738,7806,2026-02-12 14:45:00,2026-02-12 14:47:13,133,2,2,0,0,10
26739,7806,2026-02-14 08:54:00,2026-02-14 08:58:52,292,3,4,1,1,4
26740,7807,2026-02-04 20:08:00,2026-02-04 20:14:10,370,1,0,0,0,5
26741,7808,2026-02-08 18:10:00,2026-02-08 18:13:33,213,1,0,1,1,11
26742,7809,2026-02-02 16:42:00,2026-02-02 16:45:41,221,1,0,1,0,9
26743,7810,2026-02-06 16:16:00,2026-02-06 16:19:56,236,1,0,0,0,15
26744,7811,2026-02-08 16:19:00,2026-02-08 16:23:37,277,1,0,1,0,6
26745,7812,2026-02-10 20:21:00,2026-02-10 20:26:21,321,1,0,1,0,6
26746,7812,2026-02-16 09:49:00,2026-02-16 09:51:05,125,2,6,0,0,10
26747,7813,2026-02-02 10:51:00,2026-02-02 10:55:45,285,1,0,1,0,8
26748,7814,2026-02-12 11:03:00,2026-02-12 11:08:42,342,1,0,0,0,10
26749,7814,2026-02-12 11:22:00,2026-02-12 11:27:49,349,2,0,1,1,5
26750,7814,2026-02-13 13:40:00,2026-02-13 13:43:49,229,3,1,1,1,7
26751,7814,2026-02-13 21:47:00,2026-02-13 21:52:02,302,4,1,0,0,5
26752,7814,2026-02-15 07:06:00,2026-02-15 07:13:08,428,5,3,1,1,5
26753,7815,2026-02-07 13:17:00,2026-02-07 13:19:45,165,1,0,2,1,6
26754,7815,2026-02-07 15:36:00,2026-02-07 15:43:12,432,2,0,2,0,11
26756,7815,2026-02-08 13:56:00,2026-02-08 14:01:08,308,4,1,2,0,6
26755,7815,2026-02-08 22:42:00,2026-02-08 22:49:21,441,3,1,0,0,4
26757,7815,2026-02-12 17:46:00,2026-02-12 17:49:15,195,5,5,0,0,10
26758,7816,2026-02-13 13:57:00,2026-02-13 14:08:17,677,1,0,4,1,9
26760,7816,2026-02-13 15:24:00,2026-02-13 15:34:26,626,3,0,1,0,7
26761,7816,2026-02-13 20:36:00,2026-02-13 20:47:05,665,4,0,0,0,9
26759,7816,2026-02-13 22:42:00,2026-02-13 22:55:24,804,2,0,2,1,9
26762,7816,2026-02-13 22:58:00,2026-02-13 23:06:23,503,5,0,4,3,11
26763,7816,2026-02-14 21:23:00,2026-02-14 21:34:26,686,6,1,2,0,7
26764,7817,2026-02-08 11:00:54,2026-02-08 11:05:34,280,1,0,2,1,9
26765,7817,2026-02-08 14:02:00,2026-02-08 14:07:05,305,2,0,0,0,8
26766,7817,2026-02-10 16:30:00,2026-02-10 16:35:56,356,3,2,2,0,5
26767,7817,2026-02-12 20:45:00,2026-02-12 20:47:31,151,4,4,1,1,4
26768,7817,2026-02-12 21:13:00,2026-02-12 21:21:12,492,5,4,0,0,5
26769,7818,2026-02-08 16:19:50,2026-02-08 16:30:04,614,1,0,2,0,8
26770,7818,2026-02-08 20:00:00,2026-02-08 20:09:03,543,2,0,1,1,5
26771,7818,2026-02-09 16:44:00,2026-02-09 16:55:02,662,3,1,1,1,6
26772,7819,2026-02-10 20:10:00,2026-02-10 20:18:39,519,1,0,2,2,9
26773,7819,2026-02-11 11:34:00,2026-02-11 11:41:14,434,2,1,0,0,7
26774,7819,2026-02-14 16:33:00,2026-02-14 16:42:06,546,3,4,1,0,11
26775,7820,2026-02-12 15:58:00,2026-02-12 16:02:38,278,1,0,0,0,5
26776,7820,2026-02-12 18:04:00,2026-02-12 18:07:40,220,2,0,2,2,10
26777,7821,2026-02-03 11:04:00,2026-02-03 11:08:36,276,1,0,2,0,8
26778,7821,2026-02-03 21:58:00,2026-02-03 22:04:12,372,2,0,1,0,10
26779,7821,2026-02-04 11:29:00,2026-02-04 11:36:29,449,3,1,1,1,2
26780,7821,2026-02-04 18:37:00,2026-02-04 18:46:18,558,4,1,1,0,5
26781,7822,2026-02-08 19:32:00,2026-02-08 19:35:14,194,1,0,0,0,8
26782,7823,2026-02-01 21:49:00,2026-02-01 21:53:37,277,1,0,0,0,7
26783,7824,2026-02-07 22:31:00,2026-02-07 22:31:50,50,1,0,2,0,4
26784,7825,2026-02-12 19:00:00,2026-02-12 19:07:07,427,1,0,1,1,6
26785,7825,2026-02-14 09:57:00,2026-02-14 10:01:08,248,2,2,0,0,2
26787,7826,2026-02-13 09:56:00,2026-02-13 10:04:25,505,2,0,0,0,10
26786,7826,2026-02-13 10:59:00,2026-02-13 11:08:23,563,1,0,1,1,5
26788,7826,2026-02-13 21:31:00,2026-02-13 21:41:16,616,3,0,1,0,10
26789,7826,2026-02-14 12:10:00,2026-02-14 12:18:07,487,4,1,2,0,8
26791,7827,2026-02-04 10:23:00,2026-02-04 10:33:39,639,2,0,4,0,6
26790,7827,2026-02-05 00:28:46,2026-02-05 00:37:49,543,1,1,2,1,6
26793,7827,2026-02-05 12:56:00,2026-02-05 13:05:16,556,4,1,1,1,9
26792,7827,2026-02-05 16:28:00,2026-02-05 16:38:39,639,3,1,2,2,8
26794,7827,2026-02-07 16:46:00,2026-02-07 16:55:26,566,5,3,2,2,6
26795,7828,2026-02-06 16:05:00,2026-02-06 16:08:42,222,1,0,0,0,5
26797,7829,2026-02-08 14:00:00,2026-02-08 14:11:20,680,2,0,2,0,6
26796,7829,2026-02-08 18:30:28,2026-02-08 18:40:27,599,1,0,4,2,7
26798,7829,2026-02-08 18:42:00,2026-02-08 18:51:12,552,3,0,4,1,11
26799,7829,2026-02-09 11:49:00,2026-02-09 11:59:10,610,4,1,5,2,10
26800,7829,2026-02-10 19:42:00,2026-02-10 19:53:52,712,5,2,3,2,4
26801,7829,2026-02-10 22:52:00,2026-02-10 23:01:35,575,6,2,3,0,5
26802,7829,2026-02-12 18:39:00,2026-02-12 18:48:12,552,7,4,2,2,4
26803,7830,2026-02-06 14:53:35,2026-02-06 15:00:41,426,1,0,1,0,9
26804,7830,2026-02-11 22:19:00,2026-02-11 22:22:26,206,2,5,0,0,6
26805,7831,2026-02-03 12:21:00,2026-02-03 12:24:31,211,1,0,0,0,6
26807,7832,2026-02-05 09:58:00,2026-02-05 10:07:42,582,2,0,2,1,12
26806,7832,2026-02-05 13:01:00,2026-02-05 13:09:28,508,1,0,0,0,7
26808,7832,2026-02-05 15:04:00,2026-02-05 15:12:29,509,3,0,1,1,14
26810,7832,2026-02-06 14:43:00,2026-02-06 14:49:50,410,5,1,1,1,10
26809,7832,2026-02-06 19:14:00,2026-02-06 19:22:23,503,4,1,2,2,7
26812,7833,2026-02-06 15:33:00,2026-02-06 15:35:53,173,2,0,0,0,6
26811,7833,2026-02-06 17:35:00,2026-02-06 17:40:00,300,1,0,0,0,5
26814,7834,2026-02-08 17:14:00,2026-02-08 17:20:47,407,2,0,0,0,3
26815,7834,2026-02-08 18:44:00,2026-02-08 18:47:32,212,3,0,0,0,6
26813,7834,2026-02-08 21:43:00,2026-02-08 21:48:37,337,1,0,0,0,10
26816,7835,2026-02-13 21:38:57,2026-02-13 21:42:49,232,1,0,1,0,7
26818,7836,2026-02-08 08:46:00,2026-02-08 08:49:29,209,2,0,0,0,6
26817,7836,2026-02-08 16:31:10,2026-02-08 16:35:06,236,1,0,0,0,5
26819,7837,2026-02-06 10:28:16,2026-02-06 10:36:55,519,1,0,1,1,9
26820,7837,2026-02-06 11:39:00,2026-02-06 11:45:01,361,2,0,1,1,8
26821,7837,2026-02-08 15:49:00,2026-02-08 15:56:20,440,3,2,2,0,8
26822,7837,2026-02-12 10:10:00,2026-02-12 10:17:39,459,4,6,2,0,5
26823,7838,2026-02-10 14:11:00,2026-02-10 14:13:30,150,1,0,1,1,6
26824,7839,2026-02-11 20:12:48,2026-02-11 20:16:16,208,1,0,10,0,8
26826,7839,2026-02-13 14:03:00,2026-02-13 14:10:03,423,3,2,2,2,9
26825,7839,2026-02-13 20:16:00,2026-02-13 20:25:04,544,2,2,5,1,7
26831,7840,2026-02-07 13:57:00,2026-02-07 14:05:24,504,5,0,1,1,5
26827,7840,2026-02-07 15:07:00,2026-02-07 15:15:31,511,1,0,2,2,13
26832,7840,2026-02-07 16:00:00,2026-02-07 16:10:44,644,6,0,0,0,7
26829,7840,2026-02-07 20:40:00,2026-02-07 20:49:46,586,3,0,2,2,9
26828,7840,2026-02-07 22:13:00,2026-02-07 22:22:56,596,2,0,2,2,5
